城市车商,第几期,车型,众筹金额,分红,每万元分红,天数,收益率
SCVG102,M16096,丰田RAV4（原广东02）,120000.0,600.0,50.0,5,36.5
SCVG102,M16097,丰田卡罗拉（原广东02）,110000.0,550.0,50.0,5,36.5
SCVA110,M16118,大众速腾,74000.0,550.55,74.4,4,67.89
合肥07,M13569,MINI ONE,90000.0,2000.0,222.22,90,9.01
合肥07,M13597,奔驰ML300,177000.0,4000.0,225.99,90,9.17
NCVG104,M13624,宝马730Li（每人限投2000）,336000.0,6554.0,195.06,89,8
SCVB118,M13646,别克君越,116000.0,2237.0,192.84,88,8
南京05,M13651,宝马523Li,165000.0,3500.0,212.12,88,8.8
山东44,M13657,奥迪A8L（每人限投2000）,304000.0,5896.72,193.97,88,8.05
长沙02,M13685,沃尔沃XC60,120000.0,2842.39,236.87,87,9.94
SWVM116,M13688,奥迪Q5,168000.0,3976.15,236.68,86,10.04
CCVG108,M13753,大众CC,164000.0,3128.64,190.77,84,8.29
SCVB102,M13821,路虎揽胜运动,320000.0,6373.26,199.16,83,8.76
长沙33,M13980,日产逍客,45000.0,915.07,203.35,78,9.52
CCVG107,M14144,宝马Z4,144000.0,2795.22,194.11,74,9.57
SCVA111,M14458,丰田汉兰达,116000.0,1950.0,168.1,61,10.06
CCVA123,M14690,丰田普拉多,168000.0,2745.43,163.42,54,11.05
ECVJ212,M14782,保时捷Cayenne（原山东26）,400000.0,6100.0,152.5,50,11.13
SWVK202,M14893,现代索纳塔八,80000.0,1261.03,157.63,47,12.24
SWVK202,M14904,纳智捷大7 SUV,86000.0,1352.91,157.32,47,12.22
SWVU116,M15003,奔驰GLC300,398000.0,5887.59,147.93,45,12
ECVK107,M15056,奔驰ML350,352000.0,4574.46,129.96,41,11.57
SWVM111,M15077,福特翼虎,102000.0,1310.55,128.49,41,11.44
NWVB101,M15221,博瑞,86000.0,1256.79,146.14,36,14.82
NCVB112,M15243,沃尔沃XC60,120000.0,1278.64,106.55,35,11.11
SCVB102,M15274,路虎揽胜极光,200000.0,2209.86,110.49,34,11.86
CCVF205,M15281,路虎揽胜（原长沙29）,720000.0,7752.41,107.67,34,11.56
SWVK101,M15589,雷克萨斯ES250（原贵阳01）,114000.0,885.16,77.65,22,12.88
SWVM202,M15634,大众途观,70000.0,564.87,80.7,21,14.03
ECVK111,M15644,路虎揽胜极光,172000.0,1162.15,67.57,20,12.33
SWVG104,M15737,福特新蒙迪欧,100000.0,720.0,72.0,17,15.46
SWVM117,M15740,哈弗H2,58000.0,477.6,82.34,17,17.68
ECVJ208,M15796,奥迪A8L（原山东22）,128000.0,1024.0,80.0,14,20.86
NCVB112,M15800,路虎揽胜,280000.0,1680.0,60.0,14,15.64
ECVK106,M15810,宝马520Li,245000.0,1470.0,60.0,14,15.64
ECVJ208,M15814,奥迪Q5（原山东22）,182000.0,1200.0,65.93,14,17.19
SCVA114,M15850,丰田凯美瑞,84000.0,750.0,89.29,13,25.07
SCVB106,M15889,大众POLO,48000.0,675.33,140.69,11,46.68
SCVI102,M15894,日产阳光,48000.0,312.0,65.0,11,21.57
NWVA105,M16147,起亚KX5（原西安05）,108000.0,479.79,44.42,1,162.15
ECVK101,M13580,宝马X5,262000.0,5110.0,195.04,89,8
重庆20,M13583,宝马320Li,172000.0,3355.0,195.06,89,8
山东64,M13585,本田雅阁,127000.0,2477.0,195.04,89,8
贵阳07,M13586,奔驰CLS300,270000.0,5266.0,195.04,89,8
重庆17,M13599,路虎发现4,456000.0,8895.0,195.07,89,8
广东04,M13697,大众高尔夫,84000.0,2300.0,273.81,85,11.76
山西02,M13747,大众途锐,58000.0,1327.01,228.79,84,9.94
成都19,M13874,起亚K5,89000.0,1589.38,178.58,81,8.05
SWVG103,M14235,丰田RAV4,124000.0,2360.0,190.32,69,10.07
山东55,M14242,奔驰G500,1274000.0,27860.86,218.69,69,11.57
SWVM122,M14254,宝马320Li,176000.0,3691.23,209.73,69,11.09
长沙12,M14299,奥迪Q5,206000.0,3773.8,183.19,66,10.13
CCVA113,M14349,丰田普拉多,216000.0,3800.0,175.93,64,10.03
SWVB101,M14526,奔驰GLA200（原重庆37）,121000.0,2206.15,182.33,59,11.28
NCVH202,M14574,丰田凯美瑞（原山西02）,78000.0,1317.1,168.86,56,11.01
SCVA103,M15168,丰田锐志,136000.0,1738.5,127.83,37,12.61
SCVA111,M15171,丰田锐志,93000.0,1156.0,124.3,37,12.26
SWVK203,M15178,哈弗H2（原贵州03）,60000.0,743.39,123.9,36,12.56
NWVB105,M15388,福特F-150,300000.0,2998.52,99.95,30,12.16
NWVB105,M15389,丰田普拉多,234000.0,2338.85,99.95,30,12.16
ECVA102,Y549,瑞虎3xe（原上海04）,92000.0,677.4,73.63,25,10.75
SWVB101,M15544,奔驰GLK300（原重庆37）,156000.0,1298.56,83.24,23,13.21
SCVI102,M15549,哈弗H2,60000.0,549.04,91.51,23,14.52
SWVB114,M15575,奥迪Q5,128000.0,1200.0,93.75,21,16.29
CCVA103,M15601,丰田凯美瑞,64000.0,539.0,84.22,20,15.37
NCVH105,M15674,奔驰E260L（原太原06）,252000.0,2016.0,80.0,19,15.37
ECVD107,M15702,凯迪拉克ATS,110000.0,836.0,76.0,18,15.41
NWVA105,M15703,Jeep牧马人（原西安05）,214000.0,1873.36,87.54,17,18.8
NWVA105,M15775,帕杰罗·劲畅（原西安05）,139000.0,1000.0,71.94,14,18.76
SCVI111,M15805,别克威朗,80000.0,560.0,70.0,13,19.65
NCVI102,M15863,哈弗H6,44000.0,228.8,52.0,12,15.82
CCVF204,M15879,本田凌派（原长沙28）,88000.0,423.0,48.07,11,15.95
SWVK203,M15932,奥迪A5（原贵州03）,132000.0,603.66,45.73,8,20.87
SWVF108,M15934,丰田锐志（原成都11）,64000.0,284.0,44.38,8,20.25
NCVG107,M16035,雷克萨斯RX450h,211000.0,590.8,28.0,5,20.44
重庆01,M13519,奔驰GL450,224000.0,5000.0,223.21,90,9.05
重庆01,M13534,宝马X5,252000.0,5000.0,198.41,90,8.05
CCVA109,M13769,Jeep牧马人,264000.0,5990.0,226.89,82,10.1
SWVA102,M14338,宝马GT528i（原重庆02）,308000.0,5462.71,177.36,63,10.28
SWVM108,M15229,大众途观,190000.0,2420.0,127.37,34,13.67
NCVH105,M15736,奥迪A6L（原太原06）,212000.0,1356.8,64.0,15,15.57
SWVF110,M15784,WEY VV7 （原成都13）,90000.0,540.0,60.0,13,16.85
SCVI102,M15892,日产轩逸,64000.0,352.0,55.0,9,22.31
SCVI102,M15893,起亚K2,48000.0,260.0,54.17,9,21.97
NWVA104,M15909,别克君威（原西安04）,90000.0,1630.0,181.11,9,73.45
SCVB118,M13598,大众高尔夫,74000.0,1636.11,221.1,87,9.28
SWVB111,M13687,福特锐界,226000.0,5165.95,228.58,83,10.05
CCVG107,M13781,凯迪拉克SRX,185000.0,3930.78,212.47,81,9.57
CCVG107,M13782,本田歌诗图,118000.0,2392.65,202.77,81,9.14
CCVG106,M13918,丰田凯美瑞,82000.0,1692.58,206.41,78,9.66
SWVK201,M14698,奥迪Q5（原贵州01）,202000.0,3700.0,183.17,51,13.11
CCVG112,M15009,宝马320i,80000.0,1140.0,142.5,42,12.38
SWVB101,M15142,驭胜S350（原重庆37）,90000.0,1127.66,125.3,36,12.7
CCVF105,M15254,福特新蒙迪欧（原长沙07）,94000.0,1200.0,127.66,32,14.56
ECVS102,M15399,丰田凯美瑞,96000.0,1036.8,108.0,26,15.16
NWVA107,M15710,丰田普拉多（原西安07）,328000.0,2515.97,76.71,15,18.67
重庆46,M13454,福特锐界,226000.0,4458.08,197.26,90,8
广东05,M13483,博越,101000.0,1970.19,195.07,89,8
山东18,M13487,道奇酷威,116000.0,2262.8,195.07,89,8
广东05,M13504,博越,96000.0,1872.66,195.07,89,8
山东44,M13511,凯迪拉克XTS,144000.0,2872.0,199.44,88,8.27
重庆17,M13536,奔驰威霆,208000.0,4011.83,192.88,88,8
贵阳03,M13562,起亚智跑,96000.0,2315.91,241.24,87,10.12
SCVA111,M13574,丰田RAV4,122000.0,2430.0,199.18,86,8.45
贵阳03,M13589,宝马X5,230000.0,5377.63,233.81,86,9.92
广东05,M13600,猎豹CS9,74000.0,2119.0,286.35,86,12.15
NCVA108,M13668,宝马730Li,412000.0,8478.17,205.78,84,8.94
SWVB111,M13741,福特锐界,226000.0,5044.35,223.2,81,10.06
广东06,M13775,众泰T700,81000.0,2172.85,268.25,80,12.24
SWVM117,M13944,大众朗逸,70000.0,1516.0,216.57,76,10.4
SWVM117,M13946,哈弗H6,72000.0,1534.35,213.1,76,10.23
NWVA105,M14346,路虎揽胜运动（原西安05）,342000.0,6403.87,187.25,61,11.2
重庆19,M14468,奔驰C260,138000.0,2223.43,161.12,57,10.32
CCVA112,M14652,劳恩斯coupe,113000.0,1743.23,154.27,51,11.04
SWVA102,M14699,奥迪A6L（原重庆02）,104000.0,1612.6,155.06,50,11.32
CCVA124,M14942,宝马528Li,181000.0,2305.46,127.37,42,11.07
SCVG106,M14999,众泰T700（原广东06）,107000.0,1604.27,149.93,41,13.35
ECVK111,M15004,沃尔沃S80L,160000.0,1989.44,124.34,41,11.07
SWVK113,M15047,雪佛兰迈锐宝（原贵阳13）,110000.0,1511.91,137.45,38,13.2
NWVB101,M15145,大众帕萨特,92000.0,1192.88,129.66,35,13.52
ECVA102,Y490,奇瑞eQ1（原上海04）,40000.0,409.86,102.47,34,11
ECVM112,M15208,帕杰罗（原山东43）,194000.0,2207.79,113.8,32,12.98
NWVA104,M15235,奥迪A6L（原西安04）,268000.0,3228.32,120.46,32,13.74
SWVA202,M15285,Jeep指南者（原重庆17）,138000.0,1636.62,118.6,30,14.43
ECVM112,M15299,奥迪Q3（原山东43）,156000.0,2074.1,132.96,30,16.18
ECVA102,Y548,瑞虎3xe（原上海04）,92000.0,596.11,64.79,22,10.75
SWVA204,M15519,大众迈腾（原重庆19）,157000.0,1326.47,84.49,21,14.68
SWVM123,M15533,大众途观,84000.0,799.2,95.14,21,16.54
SWVF108,M15571,奥迪Q3（原成都11）,144000.0,1344.0,93.33,18,18.93
SWVA102,M15595,丰田RAV4（原重庆02）,140000.0,1124.0,80.29,18,16.28
SCVB110,M15655,丰田雷凌,78000.0,818.46,104.93,16,23.94
ECVD102,M15660,保时捷Cayman,262000.0,1781.6,68.0,16,15.51
ECVM201,M15717,奔驰E300L（原山东53）,160000.0,1280.0,80.0,14,20.86
NWVA105,M15803,凯迪拉克SRX（原西安05）,137000.0,897.67,65.52,10,23.92
NCVG105,M15834,奔驰C200,192000.0,864.0,45.0,9,18.25
ECVM109,M15840,奔驰R350L（原山东40）,200000.0,1500.0,75.0,9,30.42
ECVD106,M15883,别克君越,175000.0,816.78,46.67,8,21.29
南京07,M13472,宝马730Li,506000.0,9870.46,195.07,89,8
重庆01,M13538,本田CR-V,112000.0,2615.96,233.57,87,9.8
山西02,M13620,哈弗H6,41000.0,843.7,205.78,84,8.94
南京08,M13637,奔驰E260L,196000.0,4431.64,226.1,83,9.94
南京08,M13707,英菲尼迪EX25,108000.0,2354.76,218.03,80,9.95
重庆02,M13939,别克君越,104000.0,2383.34,229.17,75,11.15
南京07,M14106,奔驰C200,180000.0,4167.72,231.54,70,12.07
NCVA101,M14209,奔驰GLK300,225000.0,4058.26,180.37,66,9.97
NCVA102,M14275,奔驰G500,900000.0,15748.77,174.99,64,9.98
ECVM103,M14379,Jeep自由光（原山东33）,132000.0,2253.22,170.7,59,10.56
CCVA129,M14910,奥迪A8L,292000.0,3721.9,127.46,42,11.08
CCVG112,M14996,沃尔沃S60,113000.0,1434.02,126.9,40,11.58
NCVI105,M15191,瑞虎,36000.0,476.0,132.22,32,15.08
NWVA105,M15263,英菲尼迪FX（原西安05）,126000.0,1707.81,135.54,30,16.49
CCVF204,M15276,别克GL8（原长沙28）,192000.0,1889.08,98.39,29,12.38
SCVA114,M15307,驭胜S350,68000.0,1160.82,170.71,28,22.25
NCVI105,M15406,奥迪A8L,60000.0,600.0,100.0,24,15.21
NCVH202,M15475,宝马525Li（原山西02）,280000.0,2373.23,84.76,22,14.06
SCVG102,M15484,雷克萨斯NX300（原广东02）,277000.0,2520.35,90.99,21,15.81
ECVD102,M15512,宝马X1,152000.0,1276.8,84.0,20,15.33
SWVA104,M15564,大众迈腾（原重庆04）,112000.0,911.2,81.36,18,16.5
SCVG102,M15578,丰田汉兰达（原广东02）,223000.0,1622.82,72.77,17,15.62
NWVQ101,M15637,宝马523Li,176000.0,1177.0,66.88,16,15.26
CCVG108,M15649,大众途锐,198000.0,1353.0,68.33,15,16.63
CCVA132,M15700,奥迪A3,120000.0,693.0,57.75,14,15.06
SCVB105,M15785,丰田卡罗拉,60000.0,523.97,87.33,9,35.42
SWVA102,M15788,现代名图（原重庆02）,80000.0,540.0,67.5,9,27.38
NCVG107,M15807,奥迪A4L,128000.0,512.0,40.0,9,16.22
长沙20,M13382,雪铁龙C5,135000.0,2766.0,204.89,90,8.31
长沙20,M13389,雪铁龙C3-XR,96000.0,2066.0,215.21,90,8.73
长沙20,M13403,雪铁龙C4世嘉,83000.0,1856.0,223.61,90,9.07
CCVA113,M13407,本田奥德赛,96000.0,1893.7,197.26,90,8
长沙20,M13411,玛莎拉蒂总裁,310000.0,7017.0,226.35,90,9.18
长沙20,M13415,玛莎拉蒂Levante,290000.0,6336.0,218.48,89,8.96
长沙20,M13419,玛莎拉蒂Levante,290000.0,6569.0,226.52,89,9.29
长沙20,M13429,雪铁龙C5,135000.0,2920.0,216.3,89,8.87
长沙20,M13435,雪铁龙C5,135000.0,3038.0,225.04,89,9.23
重庆03,M13440,保时捷Panamera,336000.0,6554.3,195.07,89,8
长沙20,M13441,雪铁龙C5,135000.0,3009.0,222.89,89,9.14
山东38,M13451,丰田埃尔法,438000.0,9387.72,214.33,89,8.79
长沙20,M13452,天逸C5 AIRCROSS,127000.0,2821.0,222.13,89,9.11
长沙20,M13458,雪铁龙C5,135000.0,2916.0,216.0,88,8.96
长沙20,M13467,雪铁龙爱丽舍,72000.0,1585.0,220.14,88,9.13
长沙20,M13476,雪铁龙天逸C5,118000.0,2810.0,238.14,88,9.88
南京08,M13477,奥迪A8L,385000.0,7425.75,192.88,88,8
重庆01,M13481,凯迪拉克SRX,150000.0,3285.0,219.0,88,9.08
重庆01,M13482,奔驰E280,100000.0,2303.46,230.35,88,9.55
重庆01,M13499,奥迪Q7,134000.0,3149.24,235.02,87,9.86
ECVD103,M13503,宝马428i,287000.0,6713.07,233.9,87,9.81
CCVA101,M13551,本田奥德赛,164000.0,3798.73,231.63,85,9.95
贵州01,M13559,林肯MKC,212000.0,5380.76,253.81,85,10.9
SWVU110,M13622,宝马520i,206000.0,5109.17,248.02,83,10.91
NWVB110,M14043,大众迈腾,80000.0,1713.14,214.14,71,11.01
SCVI102,M14508,日产天籁,120000.0,2360.14,196.68,54,13.29
SWVK201,M14694,宝马320Li（原贵州01）,190000.0,3006.3,158.23,48,12.03
ECVJ106,M14799,宝马X1（原山东09）,108000.0,1438.92,133.23,44,11.05
NWVB109,M14832,别克君越,116000.0,1735.85,149.64,43,12.7
NWVA105,M14856,Jeep牧马人（原西安05）,142000.0,2178.59,153.42,42,13.33
NCVG101,M15022,丰田RAV4,132000.0,1690.85,128.09,38,12.3
ECVM214,M15091,大众途观（原山东66）,96000.0,1376.7,143.41,34,15.4
SWVB106,M15102,丰田兰德酷路泽,384000.0,4387.44,114.26,34,12.27
CCVA129,M15160,奥迪Q7,272000.0,2941.05,108.13,32,12.33
SCVI111,M15338,斯巴鲁XV,94000.0,1005.67,106.99,27,14.46
SWVK110,M15371,福特锐界,132000.0,1485.6,112.55,26,15.8
CCVF210,M15415,奔驰GLS450（原长沙34）,712000.0,6001.85,84.3,23,13.38
CCVF210,M15422,丰田兰德酷路泽（原长沙34）,720000.0,6200.0,86.11,23,13.67
NWVB110,M15441,别克GL8,80000.0,961.1,120.14,22,19.93
CCVA130,M15569,奥迪A6L,192000.0,1323.0,68.91,16,15.72
SWVK203,M15666,Jeep自由光（原贵州03）,120000.0,841.0,70.08,14,18.27
SWVF110,M15671,传祺GS8（原成都13）,120000.0,720.0,60.0,14,15.64
CCVA103,M15778,奔驰GLK300,144000.0,576.0,40.0,9,16.22
NWVB110,M15899,丰田汉兰达,80000.0,474.79,59.35,5,43.32
SCVB114,M15943,丰田RAV4,132000.0,676.16,51.22,2,93.48
CCVL101,M13354,宝马528Li,80000.0,1578.0,197.25,90,8
长沙20,M13359,天逸C5 AIRCROSS,127000.0,2505.0,197.24,90,8
长沙20,M13368,C3-XR,96000.0,1893.0,197.19,90,8
长沙20,M13378,雪铁龙C3-XR,96000.0,1893.0,197.19,90,8
CCVA119,M13386,大众迈腾,104000.0,2028.71,195.07,89,8
SWVU108,M13453,奥迪Q7,284000.0,5478.0,192.89,88,8
SCVB116,M13456,本田凌派,68000.0,1503.45,221.1,87,9.28
长沙12,M13462,福特野马,238000.0,5178.0,217.56,87,9.13
重庆01,M13480,奔驰GLK300,190000.0,4100.35,215.81,87,9.05
SWVU110,M13494,奔驰E200L,142000.0,3661.53,257.85,86,10.94
长沙38,M13506,福特锐界,150000.0,3264.83,217.66,85,9.35
长沙38,M13507,奥迪Q5,212000.0,4748.94,224.01,85,9.62
广东04,M13601,别克GL8,44000.0,1224.16,278.22,83,12.23
成都06,M13673,别克君越,180000.0,3657.79,203.21,81,9.16
贵阳12,M13867,宝马523Li,184000.0,3806.57,206.88,75,10.07
SWVG101,M13905,宝马525Li,240000.0,4560.16,190.01,74,9.37
CCVA127,M13907,宝马520Li,192000.0,3880.0,202.08,74,9.97
CCVG107,M14252,宝马320Li,157000.0,2905.61,185.07,63,10.72
SWVA202,M14523,雷克萨斯RX450h（原重庆17）,240000.0,4333.97,180.58,53,12.44
SWVA102,M14598,奔驰E200（原重庆02）,276000.0,4142.31,150.08,49,11.18
ECVC107,M14806,奔驰E200L（原南京09）,168000.0,2468.82,146.95,43,12.47
SWVA202,M14807,奥迪A6L（原重庆17）,208000.0,3268.16,157.12,43,13.34
CCVA125,M14939,别克GL8,60000.0,733.57,122.26,39,11.44
NCVB106,M15099,福特F-150,300000.0,3154.36,105.15,33,11.63
SWVM205,M15108,现代名图,94000.0,1053.93,112.12,33,12.4
ECVA102,Y487,奇瑞eQ1（原上海04）,40000.0,373.7,93.42,31,11
SWVK203,M15179,现代ix35（原贵州03）,76000.0,848.49,111.64,30,13.58
SCVG104,M15219,日产天籁（原广东04）,96000.0,1101.37,114.73,29,14.44
ECVC104,M15342,保时捷Panamera（原南京07）,412000.0,3450.87,83.76,25,12.23
ECVS102,M15462,丰田凯美瑞,103000.0,795.94,77.28,20,14.1
NCVA112,M15497,路虎发现4,540000.0,4273.75,79.14,19,15.2
ECVA102,Y553,荣威ei6（原上海04）,123000.0,952.29,77.42,19,14.87
NCVB101,M15611,保时捷Cayenne,487000.0,2804.27,57.58,14,15.01
SCVB110,M15663,大众CC,112000.0,874.45,78.08,13,21.92
SCVJ101,M15677,本田CR-V,58000.0,293.84,50.66,12,15.41
NWVA202,M15711,起亚狮跑（原西安12）,43000.0,279.79,65.07,11,21.59
ECVD103,M15924,宝马530Li,92000.0,429.81,46.72,3,56.84
合肥07,M13355,凯迪拉克CTS,88000.0,1716.0,195.0,89,8
贵阳11,M13365,福特探险者,211000.0,4116.0,195.07,89,8
广东03,M13375,大众途锐,134000.0,2614.0,195.07,89,8
广东03,M13376,丰田RAV4,151000.0,2945.0,195.03,89,8
贵阳15,M13395,起亚K2,57000.0,1099.0,192.81,88,8
长沙15,M13428,宝马X1,112000.0,2168.27,193.6,87,8.12
重庆01,M13460,奥迪A3,88000.0,2239.61,254.5,86,10.8
CCVA103,M13500,别克GL8,200000.0,4629.7,231.49,85,9.94
山西02,M13525,丰田威驰,32000.0,732.14,228.79,84,9.94
山西02,M13570,丰田凯美瑞,48000.0,1072.67,223.47,82,9.95
南京15,M13607,宝马525Li,189000.0,4171.67,220.72,81,9.95
SWVM201,M13636,大众朗逸,96000.0,2310.25,240.65,80,10.98
SWVM201,M13724,现代名图,96000.0,2225.9,231.86,77,10.99
重庆19,M13991,宝马X4,328000.0,5762.87,175.7,70,9.16
长沙37,M14000,宝马X5,385000.0,7400.0,192.21,70,10.02
山东21,M14002,大众迈腾,132000.0,2600.0,196.97,70,10.27
山东21,M14021,大众朗逸,55000.0,1100.0,200.0,70,10.43
NCVB101,M14069,别克GL8,150000.0,2800.0,186.67,68,10.02
长沙12,M14228,宝马740Li,248000.0,4275.8,172.41,62,10.15
重庆19,M14259,奔驰E260L,196000.0,3300.0,168.37,61,10.07
SWVM109,M14382,林肯大陆,210000.0,3600.92,171.47,56,11.18
SWVM123,M14706,长安CS75,70000.0,995.38,142.2,45,11.53
CCVA108,M14816,沃尔沃XC60,240000.0,3051.35,127.14,41,11.32
CCVF205,M15035,公羊（原长沙29）,390000.0,4319.38,110.75,35,11.55
CCVA132,M15149,依维柯,150000.0,1420.0,94.67,31,11.15
NCVA101,M15227,奥迪A3,112000.0,1046.91,93.47,28,12.19
CCVF205,M15250,路虎揽胜运动（原长沙29）,576000.0,5385.73,93.5,27,12.64
CCVF210,M15291,丰田塞纳（原长沙34）,433000.0,3903.38,90.15,26,12.66
CCVF210,M15292,奥迪A3（原长沙34）,153000.0,1379.25,90.15,26,12.66
SWVA216,M15300,奔驰E260L（原重庆36）,135000.0,1216.46,90.11,26,12.65
CCVF210,M15311,路虎揽胜（原长沙34）,928000.0,8054.32,86.79,25,12.67
CCVF210,M15326,路虎揽胜（原长沙34）,923000.0,8010.93,86.79,25,12.67
NWVB105,M15343,奔驰SLK200,212000.0,1707.04,80.52,24,12.25
NWVB105,M15346,奔驰E300,160000.0,1288.33,80.52,24,12.25
NWVB105,M15349,宝马Z4,200000.0,1610.41,80.52,24,12.25
NWVB105,M15350,奔驰E300L,362000.0,2914.84,80.52,24,12.25
NCVI103,M15390,大众迈腾,116000.0,896.47,77.28,23,12.26
ECVM109,M15393,丰田兰德酷路泽（原山东40）,368000.0,3204.45,87.08,23,13.82
CCVF210,M15403,奥迪Q5（原长沙34）,315000.0,2311.22,73.37,21,12.75
SWVM121,M15431,起亚K3,66000.0,484.73,73.44,20,13.4
SCVI111,M15473,现代名图,80000.0,608.22,76.03,19,14.61
ECVA102,Y538,奇瑞eQ1（原上海04）,40000.0,207.12,51.78,18,10.5
ECVA102,Y540,奇瑞eQ1（原上海04）,40000.0,207.12,51.78,18,10.5
NWVA202,M15503,奔驰E300L（原西安12）,162000.0,1341.95,82.84,18,16.8
CCVA108,M15546,保时捷帕拉梅拉,376000.0,2550.0,67.82,16,15.47
SWVB120,M15591,奥迪Q3,148000.0,948.0,64.05,14,16.7
NWVQ104,M15607,宝马535i,160000.0,976.0,61.0,13,17.13
SWVU115,M15664,哈弗H6,52000.0,294.48,56.63,12,17.23
CCVA120,M15699,奔驰GLA200,180000.0,864.0,48.0,11,15.93
ECVM212,M15768,帕杰罗（原山东64）,130000.0,769.66,59.2,7,30.87
广东03,M13295,丰田汉兰达,110000.0,2788.7,253.52,90,10.28
长沙08,M13307,奔驰GLC260,320000.0,6507.48,203.36,89,8.34
重庆20,M13326,宝马Z4,216000.0,4961.02,229.68,89,9.42
SCVA103,M13372,丰田汉兰达,160000.0,3929.64,245.6,88,10.19
SWVK110,M13474,大众速腾,104000.0,2449.44,235.52,85,10.11
SWVM116,M13974,宝马118i,108000.0,2575.95,238.51,70,12.44
NCVA102,M13310,奔驰GLE400,547000.0,13103.72,239.56,88,9.94
SWVM109,M13313,奥迪Q7,344000.0,8296.73,241.18,88,10
SWVB112,M13337,奔驰唯雅诺,187000.0,4984.04,266.53,87,11.18
贵州03,M13417,奔驰ML350,130000.0,3306.29,254.33,85,10.92
成都13,M13552,丰田RAV4,126000.0,3417.0,271.19,81,12.22
南京15,M13608,宝马525Li,231000.0,5409.7,234.19,79,10.82
太原02,M14292,别克凯越,41000.0,900.0,219.51,59,13.58
CCVA102,M14567,Fortwo,72000.0,1104.13,153.35,47,11.91
CCVG107,M14842,奥迪A6L,140000.0,1800.0,128.57,39,12.03
SCVI102,M15109,比亚迪F3,33000.0,511.5,155.0,30,18.86
ECVK112,M15547,奥迪Q7,320000.0,1920.0,60.0,14,15.64
NCVG107,M15695,大众辉腾,200000.0,800.0,40.0,9,16.22
南京09,M13268,宝马525Li,240000.0,4629.0,192.88,88,8
SCVA105,M13277,丰田凯美瑞,84000.0,1620.0,192.86,88,8
CCVA121,M13282,沃尔沃S60L,152000.0,2931.0,192.83,88,8
长沙08,M13308,奔驰E200,316000.0,6060.23,191.78,87,8.05
山东64,M13341,吉姆尼,92000.0,1965.02,213.59,86,9.07
SWVM103,M13432,玛莎拉蒂Ghibli,640000.0,14698.85,229.67,84,9.98
合肥09,M13566,别克君越,86000.0,1890.0,219.77,79,10.15
CCVA121,M13693,荣威ei6,116000.0,2400.0,206.9,75,10.07
山东07,M13832,宝马GT528i,336000.0,6154.17,183.16,72,9.29
山东07,M13871,奥迪A6L,204000.0,4000.0,196.08,71,10.08
SWVU104,M13933,奔驰E300L,274000.0,5292.93,193.17,70,10.07
CCVA110,M14187,雷诺科雷傲,78000.0,1310.0,167.95,61,10.05
山东38,M14206,路虎揽胜极光,213000.0,3123.22,146.63,60,8.92
SWVM123,M14394,福特福克斯,34000.0,583.2,171.53,52,12.04
CCVA121,M14464,大众夏朗,130000.0,1963.25,151.02,50,11.02
SWVM119,M14866,丰田凯美瑞,32000.0,399.2,124.75,37,12.31
SCVA113,M15287,宝马523Li,180000.0,1538.96,85.5,23,13.57
SWVM111,M15380,宝马X1,132000.0,932.85,70.67,20,12.9
CCVA115,M15423,别克昂科威,120000.0,864.0,72.0,17,15.46
ECVD107,M15486,宝马320i,80000.0,512.0,64.0,15,15.57
SWVA206,M15531,保时捷Cayman（原重庆21）,376000.0,2336.0,62.13,14,16.2
NCVG110,M15641,本田奥德赛,160000.0,693.33,43.33,9,17.57
CCVG118,M15651,奔驰C63,256000.0,1280.0,50.0,9,20.28
SWVG101,M15654,本田雅阁,100000.0,423.29,42.33,9,17.17
SCVB106,M15704,奥迪A6L,150000.0,934.34,62.29,7,32.48
南京07,M13237,奔驰CLA220,222000.0,4330.0,195.05,89,8
SCVA107,M13259,奔驰C200L,196000.0,3780.0,192.86,88,8
山东43,M13291,别克GL8,136000.0,2934.9,215.8,87,9.05
NCVA112,M13654,英菲尼迪QX60,375000.0,7772.67,207.27,76,9.95
NCVI102,M14217,别克GL8,96000.0,1705.91,177.7,59,10.99
NWVB111,M14361,雪佛兰科鲁兹,40000.0,718.18,179.55,53,12.36
CCVG117,M14478,宝马X1,174000.0,2576.15,148.05,49,11.03
ECVJ203,M14530,奔驰E320L（原山东17）,268000.0,3600.0,134.33,47,10.43
SWVB113,M14691,奥迪Q7,480000.0,6166.6,128.47,42,11.16
NCVA108,M14762,别克GL8,202000.0,2391.9,118.41,39,11.08
SCVB106,M14814,大众尚酷,62000.0,950.0,153.23,37,15.12
SWVK202,M14923,大众高尔夫,84000.0,999.45,118.98,35,12.41
ECVM213,M14998,别克GL8（原山东65）,65000.0,770.07,118.47,33,13.1
SWVK113,M15046,奔驰GLK300（原贵阳13）,280000.0,2854.62,101.95,30,12.4
